Airport,Latitude,Longitude
PBV,-11.52,-57.33
PBW,-0.8833,119.9
PBX,-10.86,-51.68
PBY,-20.28,148.8
PBZ,-34.090279,23.327778
PCA,20.0772,-98.782814
PCB,-6.35,106.8
PCC,1.917,-75.17
PCD,43.02,-91.12
PCE,57.13,-157.3
PCG,17.27,-90.25
PCH,15,-89
PCJ,-22.28,-57.93
PCK,67.25,-150.3
PCL,-8.377939,-74.574297
PCM,20.6,-87.1
PCN,-41.35,174
PCO,23.58,-109.5
PCP,1.662936,7.411742
PCQ,22,101.9
PCR,6.184717,-67.493164
PCS,-7.083,-41.47
PCT,40.35,-74.67
PCU,30.52,-89.7
PCV,27.08,-112
PDA,3.853531,-67.906172
PDB,59.78,-154.1
PDC,-21.35,165
PDD,-26.78,32.88
PDE,-26.13,139.4
PDF,-17.35,-39.22
PDG,-0.874989,100.351881
PDI,-6.5,147.6
PDK,33.875611,-84.301972
PDL,37.741184,-25.69787
PDN,-35.8,137.2
PDO,-3.286069,103.8796
PDP,-34.92,-54.88
PDR,-5.283,-44.5
PDS,28.627394,-100.535211
PDT,45.7,-118.8
PDU,-32.37,-58.05
PDV,42.067806,24.850833
PDX,45.588722,-122.5975
PDZ,9.967,-62.23
PEA,-35.73,137.9
PEB,-17.25,38.18
PEC,57.95,-136.2
PED,50.013419,15.738647
PEE,57.914517,56.021214
PEF,54.157833,13.772667
PEG,43.095906,12.513222
PEH,-35.844592,-61.857553
PEI,4.812675,-75.739519
PEJ,41.94,16.02
PEK,40.080111,116.584556
PEL,-30.55,27.92
PEM,-12.613611,-69.228611
PEN,5.297139,100.276864
PEP,-14.15,130.1
PEQ,31.4,-103.5
PER,-31.940278,115.966944
PES,61.885161,34.154744
PET,-31.718353,-52.327689
PEU,15.22,-83.77
PEV,45.99,18.24
PEW,33.993911,71.514581
PEX,65.12,57.13
PEY,-31.92,133
PEZ,53.22,45
PFA,58.67,-156.8
PFB,-28.243989,-52.326558
PFC,45.2,-124
PFD,57.95,-135.7
PFJ,65.555833,-23.965
PFN,30.212083,-85.682806
PFO,34.718039,32.485731
PFQ,39.62,47.86
PFR,-4.317,20.57
PGA,36.93,-111.5
PGB,-7.017,141.6
PGC,39,-79.12
PGD,26.92,-81.98
PGE,-7.133,146.2
PGF,42.740442,2.870667
PGG,-9.783,-71.68
PGH,29.033408,79.473744
PGI,-7.35,20.95
PGK,-2.167,106.1
PGL,30.38,-88.52
PGM,59.35,-151.8
PGN,-6.35,144.1
PGO,37.27,-107.1
PGP,0.03333,6.533
PGR,36.05,-90.5
PGS,35.53,-113.4
PGU,27.38,52.74
PGV,35.63,-77.4
PGX,45.198055,0.815556
PGZ,-25.08,-50.15
PHA,11.62,109
PHB,-2.9,-41.77
PHC,5.015494,6.949594
PHD,40.47,-81.43
PHE,-20.377778,118.626389
PHF,37.131894,-76.492989
PHG,4.833,7.017
PHH,10.9,108.1
PHI,-2.517,-45.08
PHJ,-32.92,151.8
PHK,26.82,-80.65
PHL,39.871944,-75.241139
PHM,48.68,9
PHN,42.9,-82.53
PHO,68.35,-166.8
PHP,44.03,-101.7
PHR,-18.18,178.2
PHS,16.782939,100.279122
PHT,36.33,-88.38
PHU,11.28,106.8
PHW,-23.937166,31.15539
PHX,33.434278,-112.011583
PHY,16.68,101.2
PHZ,7.733,98.77
PIA,40.664203,-89.693258
PIB,31.467139,-89.337056
PIC,21.92,-71.98
PID,25.08,-77.3
PIE,27.910167,-82.687389
PIF,22.672367,120.461728
PIG,0.7833,-60.07
PIH,42.909806,-112.595917
PII,64.82,-147.9
PIK,55.509444,-4.586667
PIL,-26.881467,-58.318036
PIM,32.83,-84.85
PIN,-2.633,-56.73
PIO,-13.744864,-76.220284
PIP,57.57,-157.6
PIQ,5.333,-60.33
PIR,44.382678,-100.285964
PIS,46.587745,0.306666
PIT,40.491467,-80.232872
PIU,-5.20575,-80.616444
PIV,-17.33,-44.93
PIW,55.58,-97.15
PIX,38.554333,-28.441333
PIZ,69.732875,-163.005342
PJA,57.35,16.5
PJB,34.23,-111.3
PJC,-22.641425,-55.829989
PJG,26.954547,64.132517
PJM,8.55,-83.32
PJS,60.05,-148.1
PJZ,21.17,-86.82
PKA,60.7,-161.7
PKB,39.345103,-81.439203
PKC,53.167889,158.453669
PKD,46.9,-95.07
PKE,-33.131389,148.239167
PKF,45.93,-90.43
PKG,4.85,100.7
PKH,37.3,23.15
PKJ,15.64,-90.76
PKK,21.33,95.1
PKL,-36.35,174.2
PKM,8.333,-59.63
PKN,-2.7,111.7
PKO,9.35,2.617
PKP,-14.809458,-138.812811
PKR,28.200881,83.982056
PKS,18.37,103.7
PKT,-14.25,129.529167
PKU,0.460786,101.444539
PKV,57.82,28.3
PKW,-22.05835,27.828767
PKY,-2.217,113.9
PKZ,15.132053,105.781417
PLA,3.3,-75.7
PLB,44.68,-73.52
PLC,8.4,-75.6
PLD,10.25,-85.42
PLE,-6.717,147
PLF,9.383,14.93
PLG,45.57,6.75
PLH,50.422778,-4.105833
PLI,12.58,-61.38
PLJ,16.53,-88.35
PLK,36.62,-93.22
PLL,-3.146042,-59.9863
PLM,-2.89825,104.699903
PLN,45.570927,-84.796715
PLO,-34.6,135.9
PLP,8.367,-78.13
PLQ,55.973228,21.093856
PLR,33.58,-86.28
PLS,21.773625,-72.265886
PLT,9.8,-74.78
PLU,-19.851181,-43.950628
PLV,49.58,34.53
PLW,-0.918542,119.909642
PLX,50.351303,80.234361
PLY,41.37,-86.3
PLZ,-33.984919,25.617275
PMA,-5.257264,39.811417
PMB,48.95,-97.23
PMC,-41.438886,-73.093953
PMD,34.629391,-118.08456
PME,50.83,-1.05
PMF,44.824483,10.296367
PMG,-22.549639,-55.702614
PMH,38.83,-82.85
PMI,39.55,2.733
PMK,-18.08,146.7
PML,59.011356,-161.819664
PMM,13.75,101.4
PMN,-9.817,149.5
PMO,38.175958,13.091019
PMP,-6.367,143.6
PMQ,-46.537911,-70.978689
PMR,-40.320556,175.616944
PMS,34.557361,38.316889
PMT,4.833,-59.55
PMU,69.03,-163.8
PMV,10.912926,-63.967581
PMW,-10.24,-48.35
PMX,42.15,-72.32
PMY,-42.759161,-65.102725
PMZ,8.951025,-83.468583
PNA,42.770039,-1.646331
PNB,-10.719417,-48.399736
PNC,36.73,-97.1
PND,16.17,-88.7
PNE,40.08,-75.02
PNF,58.68,-156.8
PNG,-25.52,-48.5
PNH,11.546556,104.844139
PNI,6.9851,158.208989
PNJ,37.81,120.8
PNK,-0.150711,109.403892
PNL,36.816519,11.968864
PNN,45.2,-67.57
PNO,16.35,-98.07
PNP,-8.767,148.2
PNQ,18.582111,73.919697
PNR,-4.816028,11.886597
PNS,30.473425,-87.186611
PNT,-51.671475,-72.52835
PNU,37.83,-112.4
PNV,46.07,-11.13
PNX,33.63,-96.58
PNY,11.93,79.88
PNZ,-9.362411,-40.569097
POA,-29.994428,-51.171428
POB,35.170883,-79.014472
POC,34.08,-117.8
POD,16.67,-14.97
POE,31.044833,-93.191667
POF,36.75,-90.5
POG,-0.711739,8.754383
POH,42.75,-94.65
POI,-19.543069,-65.723706
POJ,-18.67,-46.48
POL,-12.986753,40.522492
POM,-9.443383,147.22005
PON,16.35,-89.43
POO,-21.843014,-46.567917
POP,19.7579,-70.570033
POQ,55.35,-132.5
POR,61.461686,21.799983
POS,10.595369,-61.337242
POT,18.198806,-76.534528
POU,41.626583,-73.884192
POV,50.08,14.43
POW,45.473353,13.614978
POX,49.096647,2.040833
POY,44.87,-108.8
POZ,52.421031,16.826325
PPA,35.53,-101
PPB,-22.175056,-51.424639
PPC,66.8,-150.6
PPD,18.14,-65.82
PPE,31.351878,-113.525728
PPF,37.33,-95.5
PPG,-14.331,-170.7105
PPH,4.567,-61.48
PPI,-33.23,138
PPJ,-6.35,106.6
PPK,54.78,69.18
PPL,27.52,86.6
PPM,26.23,-80.12
PPN,2.4544,-76.609319
PPO,24.83,-76.33
PPP,-20.495,148.552222
PPQ,-40.904722,174.989167
PPR,0.8333,100.4
PPS,9.742119,118.758731
PPT,-17.55375,-149.607236
PPU,18.07,97.45
PPV,56.33,-133.7
PPW,59.42,-2.75
PPX,-9.983,149.6
PPY,-22.28,-55.13
PPZ,6.2,-67.45
PQC,10.23,104
PQI,46.688958,-68.044797
PQM,17.5,-92
PQQ,-31.435833,152.863333
PQS,61.93,-162.9
PRA,-31.794778,-60.480361
PRB,35.672886,-120.62705
PRC,34.654472,-112.419583
PRD,-20.13,119.6
PRE,5.733,-71.98
PRF,55.12,-132.1
PRG,50.100833,14.26
PRH,18.132169,100.164664
PRI,-4.319292,55.691417
PRJ,40.58,14.23
PRK,-29.67,22.7
PRL,60.2,-147.8
PRM,37.13,-8.533
PRN,42.572778,21.035833
PRO,41.83,-94.1
PRP,41.660558,8.889747
PRQ,-26.77,-60.27
PRR,5.817,-61.02
PRS,-9.717,161.4
PRT,60.54,-145.7
PRU,18.93,95.22
PRV,49.425833,17.404722
PRW,45.55,-90.28
PRX,33.636611,-95.45075
PRY,-25.653858,28.224231
PRZ,44.3,-120.9
PSA,43.683917,10.39275
PSB,40.85,-79.92
PSC,46.27,-119.1
PSD,31.279444,32.24
PSE,18.008306,-66.563028
PSF,42.43,-73.3
PSG,56.8,-133
PSH,54.32,8.683
PSI,25.290487,63.345083
PSJ,-1.416753,120.657669
PSK,37.12,-80.68
PSL,56.4,-3.467
PSM,43.077944,-70.823278
PSN,31.77,-95.63
PSO,1.396247,-77.291478
PSP,33.829667,-116.506694
PSQ,39.73,-75.55
PSR,42.431656,14.181067
PSS,-27.385839,-55.970728
PST,20.75,-75.65
PSU,0.8333,112.9
PSV,60.15,-1.15
PSW,-20.72,-46.62
PSX,28.7,-96.22
PSY,-51.75,-59
PSZ,-18.975281,-57.820586
PTA,60.2,-154.3
PTB,37.18,-77.52
PTC,55.78,-133.6
PTD,56.25,-134.7
PTE,-32.75,153.8
PTF,-17.78,177.2
PTG,-23.926089,29.484422
PTH,56.97,-158.6
PTI,-16.48,145.5
PTJ,-38.318056,141.471111
PTK,42.6655,-83.420083
PTL,56.28,-134.7
PTM,7.567,-70.18
PTN,29.75,-91.3
PTO,-26.22,-52.67
PTP,16.265306,-61.531806
PTQ,-1.733,-52.23
PTR,57.83,-153.3
PTS,37.45,-94.73
PTT,37.7,-98.75
PTU,59.02,-161.8
PTV,36.03,-119.1
PTW,40.23,-75.65
PTX,1.857769,-76.085719
PTY,9.071364,-79.383453
PTZ,-1.517,-78.03
PUA,-2.4,150.2
PUB,38.289085,-104.496572
PUC,39.6,-110.8
PUD,-47.735292,-65.904097
PUE,8.683,-77.53
PUF,43.38,-0.418611
PUG,-32.506944,137.716667
PUH,15.7,-96.47
PUI,-5.833,142.8
PUJ,18.567367,-68.363431
PUK,-18.13,-136
PUL,47.73,-122.7
PUM,-3.667,119.8
PUN,-1.367,26.33
PUO,70.33,-148.4
PUQ,-53.002642,-70.854586
PUR,-11.12,-67.5
PUS,35.179528,128.938222
PUT,14.13,77.78
PUU,0.505228,-76.500836
PUV,-20.23,164
PUW,46.75,-117.1
PUX,-40.33,-72.93
PUY,44.893533,13.922192
PUZ,14.047194,-83.386722
PVA,13.356944,-81.35833
PVC,42.07,-70.22
PVD,41.732581,-71.420383
PVE,9.583,-79
PVF,38.72,-120.8
PVG,31.143378,121.805214
PVH,-8.709294,-63.902281
PVI,-23.07,-52.47
PVK,38.925467,20.765311
PVN,42,24.5
PVO,-1.041647,-80.472206
PVR,20.680083,-105.254167
PVS,64.378139,-173.243306
PVU,40.23,-111.7
PVW,34.17,-101.7
PVX,64.37,173.2
PVY,59.32,-154.9
PVZ,41.73,-81.22
PWA,35.53,-97.67
PWD,48.77,-104.6
PWE,69.783283,170.597006
PWI,11.33,36.42
PWK,42.12,-87.9
PWL,-54.931072,-67.626261
PWM,43.646161,-70.309281
PWN,22.83,-74.35
PWO,-8.467,28.88
PWQ,52.195,77.073889
PWR,56.38,-134.7
PWT,47.490244,-122.764814
PXH,-29.72,135.5
PXL,35.83,-110.4
PXM,15.876861,-97.089117
PXO,33.073386,-16.349975
PXR,14.87,103.5
PXS,36.6,-6.217
PXU,14,108
PYA,5.75,-74.4
PYB,18.85,82.58
PYC,9.3,-78.25
PYE,-9.017,-158
PYH,5.619992,-67.606103
PYJ,66.400431,112.030325
PYK,35.78,50.82
PYL,60.69,-147.9
PYM,41.97,-70.68
PYN,1.8,-78.17
PYO,0.06667,-75.87
PYR,37.920708,21.292583
PYS,39.71,-120.6
PYV,8.133,-77.7
PYX,12.95,100.9
PYY,19.37,98.44
PZA,5.876147,-71.886603
PZB,-29.648975,30.398667
PZE,50.12,-5.667
PZH,31.358381,69.463606
PZI,26.54,101.8
PZK,-10.88,-165.8
PZO,8.288528,-62.760361
PZU,19.433639,37.234075
PZY,48.625247,17.828444
QAF,48.82,2.283
QAK,-21.267167,-43.761056
QAM,49.9,2.295
QAQ,42.379886,13.309231
QAR,52,5.883
QAS,36.212658,1.331775
QAW,33.59,-85.86
QBA,42.28,18.83
QBC,52.38,-126.8
QBF,39.63,-106.9
QBO,51.47,7.217
QBS,45.54,10.222
QCA,21.5,39.2
QCE,39.6,-106.1
QCI,28.07,-16.58
QCU,68.75,-52.33
QCW,40.78,-73.83
QCY,53.093014,-0.166014
QDH,51.15,0.8833
QDI,47.42,9.733
QDK,29.961011,70.485925
QDM,22.4,1.238
QDN,-37.07,149.9
QDU,51.32,6.833
QEF,49.32,8.433
QEG,37.57,-25.53
QEO,49.82,19.057
QET,39.92,125.5
QEW,52.63,-1.083
QEY,63.08,-50.67
QFB,48.022653,7.832583
QFC,48.78,2.467
QFE,32.37,-84.83
QFG,67.3,-53.18
QFH,57.43,10.53
QFI,68.17,-53.25
QFJ,60.5,-45.58
QFK,62.05,5.367
QFM,30.7,31.27
QFN,60.02,-44.52
QFO,52.090833,0.131944
QFP,41.62,-88.2
QFQ,61.95,5.1
QFT,61.15,-45.53
QFV,60.3,5.217
QFX,60.97,-45.47
QFY,34.48,133.4
QFZ,49.22,7.117
QGL,47.43,9.376
QGN,41.12,1.25
QGQ,68,-53.58
QGR,69.5,-53.92
QGU,35.394078,136.869667
QGV,50.03,8.567
QGY,47.68,17.67
QHA,50.97,5.383
QHD,49.42,8.717
QHJ,57.47,9.983
QHK,32.297222,50.842222
QHP,-23.040133,-45.516011
QHU,54.5,9.133
QHV,-29.81,-51.217
QIE,43.522736,4.923844
QIJ,43.54,-5.662
QIV,30.6,32.25
QIW,25.27,55.5
QIZ,37.27,9.871
QJB,27.039028,49.405083
QJD,-36.37,148.6
QJE,68.83,-53.17
QJG,66.58,-53.42
QJH,60.58,-47.25
QJI,68.83,-52
QJJ,34.72,-84.87
QJL,70.93,27.45
QJS,57.33,10.53
QJU,31.33,75.577
QJV,57.72,10.58
QJW,56.48,9.726
QJX,17.87,102.7
QJY,54.17,15.58
QJZ,47.15,-1.6
QKB,39.48,-106.1
QKF,51.38,6.583
QKG,37.75,21.75
QKK,69.45,25.5
QKL,50.93,6.95
QKO,32.65,14.266
QKR,5.15,-52.467
QKS,39.83,-106
QKT,65.92,-53
QKU,50.93,6.95
QKV,34.8,135.5
QKX,63.98,23.7
QLA,51.187167,-1.0335
QLD,36.503613,2.814167
QLE,-34.55,146.4
QLF,60.98,25.661
QLG,48.53,12.15
QLH,50.06,8.53
QLI,34.59,32.989
QLJ,47.05,8.283
QLL,-29.75,-51.18
QLQ,41.62,0.6333
QLS,46.53,6.65
QLT,41.542436,12.909019
QLU,51.24,22.572
QLX,47.38,15.1
QLZ,51.721881,19.398133
QMJ,32.002372,49.270364
QMK,68.25,-52.83
QMM,42.77,10.23
QMN,-26.32,31.14
QMO,0.8411,0.06611
QMP,32.68,-83.65
QMQ,25.92,13.92
QMT,36.7,3.233
QMV,38.4,-113
QMX,41.78,-88.15
QMY,42.35,-88.05
QMZ,50,8.267
QND,45.25,19.98
QNJ,46.191972,6.268386
QNM,0.8411,0.08111
QNR,-12.53,-46.62
QNS,-29.945944,-51.144367
QNX,46.295103,4.795767
QNY,40.68,-74.17
QOB,49.28,10.57
QOF,50.4,30.47
QOH,50.4,30.47
QOK,70.23,22.37
QOQ,60.58,-46
QOW,5.406,7.201
QOW,5.406,7.201
QOY,53.18,22.08
QPA,45.395767,11.847903
QPG,1.360417,103.90953
QPI,25.42,-49.25
QPJ,46.07,18.25
QPK,42.17,-88.43
QPL,44.94,26.03
QPP,52.57,13.3
QPS,-21.984561,-47.334764
QPV,-36.4,148.4
QPW,68.25,-53.5
QPX,42.17,-88.43
QPY,41.45,-87.63
QPZ,44.913055,9.723333
QQD,51.13,1.317
QQH,51.95,1.283
QQK,51.47,-0.45
QQM,53.5,-2.25
QQN,52.5,-1.883
QQP,51.47,-0.45
QQR,51.35,1.4
QQS,51.88,0.2333
QQU,51.47,-0.45
QQW,51.47,-0.45
QQX,51.38,-2.367
QQY,53.97,-1.083
QRA,-26.242506,28.151169
QRC,-34.173694,-70.775694
QRH,51.92,4.467
QRM,-32.214722,148.225
QRO,20.617289,-100.185658
QRW,6.583,3.333
QRY,70.47,-51.5
QSE,-23.68,-46.531
QSF,36.18,5.4
QSG,33.149722,130.302222
QSO,35.82,10.638
QSR,40.6204,14.911294
QST,40.735028,30.083336
QSU,30.97,31.433
QSX,6.24,-57.52
QTA,-22.85,-43.27
QTH,-36.5,148.3
QTK,51.363167,14.95
QTO,-36.47,148.5
QTP,70.47,28.3
QTR,34.94,36.042
QTT,30.79,31.001
QTV,46,6.167
QUB,26.6,12.77
QUD,30.47,31.05
QUE,65.33,-37.83
QUF,50.47,24.8
QUG,50.83,-0.8
QUH,30.93,31
QUJ,37.73,127
QUK,51,-2.167
QUL,48.4,10
QUP,70.05,-52
QUS,12.171667,6.696111
QUT,36.514544,139.870936
QUU,39.08,126.9
QUV,60.2,-44.17
QUW,60.68,-45.28
QUX,49.53,0.7333
QUY,52.357167,-0.107833
QVA,45.7422,8.888231
QVD,60.38,23.17
QVE,60.82,23.67
QVF,60.53,24.17
QVG,49.02,2.533
QVK,61.28,24.08
QVL,64.56,34.56
QVM,61,24.42
QVO,71.05,24.67
QVS,60.82,24.62
QVT,60.75,24.75
QVU,47.13,9.533
QVV,61.22,26.08
QVW,60.43,26.92
QVY,60.896394,26.938353
QVZ,60.55,27.25
QWB,52.57,13.3
QWC,52.57,13.3
QWF,40.58,-105.1
QWG,35.21,-80.67
QWH,40.4,-105.1
QWL,-36.47,148.5
QWM,40.18,-105.1
QWO,56.37,-8.633
QWP,39.9,-105.8
QWQ,56.48,8.6
QWS,49.47,20
QWU,49.8,9.933
QWV,44.27,19.93
QWY,44.5,-123.3
QWZ,51.5,5.4
QXB,43.505554,5.367778
QXF,57.13,9.95
QXG,47.47,-0.55
QXI,60.45,26.25
QXJ,60.4,25.67
QXK,44.38,5.75
QXL,57,-2
QXM,57.17,-2.2
QXQ,53.18,22.08
QXV,55.07,10.63
QXZ,47.48,12.07
QYA,36.02,114.4
QYC,53.12,6.1
QYD,54.51,18.529
QYE,52.22,6.917
QYF,50.03,8.567
QYG,54,13
QYH,52.27,6.767
QYI,52.23,5.167
QYJ,49,8
QYK,-1.75,41.48
QYL,52.35,6.667
QYM,52.15,5.383
QYO,53.8,20.48
QYP,52.22,5.95
QYQ,57.17,9.983
QYR,48.322136,4.016703
QYS,30.700478,51.545094
QYT,53.13,6.55
QYU,60.67,0.2858
QYV,52.25,6.167
QYW,43.55,7.017
QYX,59.85,0.2942
QYY,53.18,22.08
QYZ,52.95,5.917
QZB,46.03,7.75
QZC,-36.5,148.3
QZD,46.25,20.15
QZI,36.71,4.047
QZJ,60.85,22.97
QZK,60.65,25.25
QZM,-20.83,144.2
QZN,35.752239,0.626272
QZS,70.6,22.77
QZT,32.17,22.283
QZU,61.15,21.5
QZV,49.02,2.417
QZW,41.62,-88.2
QZX,41.62,-88.2
QZY,41.62,-88.2
QZZ,30.59,31.666
RAA,-4.167,152.5
RAB,-4.335,152.4
RAC,42.75,-87.82
RAD,18.49,-64.67
RAE,30.906589,41.138217
RAF,29.6,34.85
RAG,-37.8,174.9
RAH,29.626419,43.490614
RAI,14.92,-23.5
RAJ,22.309183,70.779525
RAK,31.606886,-8.0363
RAL,33.951875,-117.445103
RAM,-12,134.8
RAN,44.37,12.22
RAO,-21.134167,-47.774189
RAP,44.045333,-103.057361
RAQ,-4.85,122.7
RAR,-21.202739,-159.805556
RAS,37.325314,49.605817
RAT,62.03,152.4
RAU,25.75,89.23
RAV,6.317,-70.18
RAW,-6.367,155.4
RAX,-9.667,148
RAY,55.85,-5.05
RAZ,33.849658,73.798147
RBA,34.051467,-6.751519
RBB,-4.4,-59.58
RBC,-34.65,142.8
RBD,32.68,-96.87
RBE,13.07,107
RBF,34.27,-116.9
RBG,43.23,-123.4
RBH,58.55,-155.8
RBI,-17.03,178.9
RBJ,45.38,141
RBK,34.62,-120.1
RBL,40.15,-122.3
RBM,48.90095,12.518186
RBN,24.62,-82.87
RBO,-18.33,-59.75
RBP,-9.983,149.8
RBQ,-14.45,-67.55
RBR,-9.869158,-67.894072
RBS,-37.7,148.5
RBT,2.333,37.98
RBU,-20.77,117.2
RBV,-8.15,157.6
RBW,32.9,-80.67
RBX,6.843,29.65
RBY,64.73,-155.5
RCA,44.145042,-103.103567
RCB,-28.78,32.1
RCE,48.62,-123.1
RCH,11.526222,-72.925958
RCK,30.65,-97
RCL,-15.48,167.8
RCM,-20.701944,143.114722
RCN,-35.78,137.8
RCO,45.887779,-0.983056
RCP,57.08,-157.8
RCQ,-29.210278,-59.68
RCR,41.07,-86.22
RCS,51.35,0.5
RCT,43.9,-85.52
RCU,-33.085128,-64.261314
RCY,23.65,-74.85
RDA,-18.95,135.2
RDB,67.75,-163.7
RDC,-8.03,-49.98
RDD,40.509,-122.293389
RDE,-1.583,133.3
RDG,40.3785,-75.96525
RDM,44.254066,-121.149964
RDN,9.088,123.1
RDR,47.96,-97.4
RDS,-37.390617,-68.904211
RDT,16.43,-15.65
RDU,35.877639,-78.787472
RDV,61.83,-157.3
RDZ,44.407869,2.482672
REA,-18.465861,-136.439706
REB,53.306417,12.753139
REC,-8.126794,-34.923039
RED,40.68,-77.62
REE,33.49,-101.8
REG,38.071206,15.651556
REH,38.72,-75.13
REI,4.333,-52.12
REK,64.13,-21.95
REL,-43.2105,-65.270319
REN,51.795786,55.456744
REO,42.58,-117.9
REP,13.410666,103.81284
RER,14.52,-91.7
RES,-27.449986,-59.056125
RET,67.48,12.08
REU,41.147392,1.167172
REW,24.53,81.3
REX,26.008908,-98.228513
REY,-14.32,-67.27
REZ,-22.48,-44.48
RFA,4.983,23.92
RFD,42.195364,-89.097211
RFG,28.3,-97.28
RFK,32.97,-90.83
RFN,66.42,-15.92
RFP,-16.722861,-151.465856
RFR,10.33,-83.88
RFS,-13.88,-84.4
RGA,-53.777667,-67.749389
RGE,-5.5,143.1
RGH,25.22,88.77
RGI,-14.954283,-147.6608
RGL,-51.608875,-69.312636
RGN,16.907305,96.133222
RGR,32.47,-98.68
RGS,42.36,-3.621
RGT,-0.352808,102.334917
RHA,65.33,-20.58
RHD,-27.47,-64.92
RHE,49.31,4.05
RHG,-1.5,29.63
RHI,45.631194,-89.467472
RHL,-22.63,120
RHN,-27.97,16.7
RHO,36.405419,28.086192
RHP,27.33,87
RHV,37.35,-121.9
RIA,-29.711358,-53.688153
RIB,-11.02,-66.08
RIC,37.505167,-77.319667
RID,39.75,-84.85
RIE,45.5,-91.73
RIF,38.75,-112.1
RIG,-32.082617,-52.166542
RIJ,-6.067864,-77.159983
RIK,9.983,-84.07
RIL,39.52,-107.7
RIM,-9.533,-77.53
RIN,-8.2,157
RIO,-22.83,-43.25
RIR,33.99,-117.4
RIS,45.242006,141.186431
RIT,9.25,-78.5
RIV,33.880711,-117.259453
RIW,43.05,-108.5
RIX,56.923611,23.971111
RIY,14.662639,49.375028
RIZ,9.383,-78.8
RJA,17.110361,81.818208
RJB,26.52,86.73
RJH,24.437219,88.616511
RJI,33.37,74.3
RJK,45.216889,14.570267
RJL,42.46,-2.324
RJN,30.297714,56.051139
RKA,-15.48,-145.5
RKC,41.73,-122.6
RKD,44.07,-69.1
RKE,55.585567,12.131428
RKH,34.93,-81.02
RKI,-0.95,100.8
RKO,-2.083,99.68
RKP,28.08,-97.03
RKR,35.05,-94.62
RKS,41.594217,-109.065192
RKT,25.613483,55.938817
RKU,-8.817,146.5
RKV,64.13,-21.940556
RKW,35.92,-84.68
RKY,-13.65,142.6
RLA,38.13,-91.78
RLD,46.3,-119.3
RLG,53.918167,12.278333
RLI,33.63,-85.97
RLO,-32.35,-65.03
RLP,-18.43,144.5
RLT,18.78,7.367
RLU,67.1,-156.9
RMA,-26.55,148.8
RMB,24.25,55.78
RMC,42.29,-89.14
RMD,18.77,79.4
RME,43.23,-75.41
RMF,25.63,34.57
RMG,34.350601,-85.158014
RMI,44.020292,12.611747
RMK,-34.196389,140.673889
RML,6.821994,79.886208
RMN,-5.917,141.3
RMP,65.5,-150.2
RMQ,24.27,120.6
RMS,49.436911,7.600283
RMT,-22.64,-152.8
RMY,37.51,-120
RNA,-9.864,162
RNB,56.266667,15.265
RNC,51.5,3.617
RND,29.529675,-98.2789
RNE,46.058334,4.001389
RNG,40.08,-108.8
RNH,45.12,-92.53
RNI,12.08,-83.07
RNJ,27.043964,128.401517
RNL,-11.67,160.3
RNM,21.38,57.05
RNN,55.063267,14.759558
RNO,39.499108,-119.768108
RNP,11.15,166.9
RNR,-10.15,148.8
RNS,48.069508,-1.734794
RNT,47.47,-122.2
RNU,5.95,116.7
RNZ,40.95,-87.15
ROA,37.325472,-79.975417
ROB,6.233789,-10.362311
ROC,43.118866,-77.672389
ROD,-33.812181,19.902828
ROF,41.73,-122.5
ROG,36.33,-94.12
ROH,-18.85,143.7
ROI,16.08,103.6
ROK,-23.381944,150.475278
ROL,40.3,-110
ROM,41.78,12.23
RON,6.3,-71.08
ROO,-16.48,-54.62
ROP,14.174308,145.242536
ROR,7.367303,134.544278
ROS,-32.903611,-60.785
ROT,-38.109167,176.317222
ROU,43.83,25.98
ROV,47.258208,39.818089
ROW,33.301556,-104.530556
ROX,48.85,-95.77
ROY,-45.72,-70.25
RPA,28.7,82.65
RPB,-14.75,134.6
RPM,-14.722778,134.7475
RPN,32.981047,35.571908
RPR,21.180406,81.738753
RPV,-15.03,134
RPX,46.43,-108.5
RRA,36.75,-5.167
RRE,-29.65,138.1
RRG,-19.757658,63.360983
RRI,-7.6,158.4
RRK,22.25665,84.814567
RRL,45.18,-89.68
RRM,-18.28,35.93
RRN,-6,-50.3
RRO,40.62,14.37
RRR,-16.05,-142.5
RRS,62.578411,11.342347
RRT,48.9,-95.3
RRV,-16.75,136.9
RSA,-36.588322,-64.275694
RSB,-25.78,139.6
RSC,57.33,24.47
RSD,24.8917,-76.177739
RSE,-33.8,151.2
RSG,-5.95,-49.65
RSH,61.78,-161.3
RSI,9.317,-79.28
RSJ,48.63,-122.9
RSK,-1.5,134.3
RSL,38.88,-98.85
RSN,32.52,-92.62
RSP,58.17,-154.8
RSS,11.78,34.4
RST,43.908283,-92.500014
RSU,34.842328,127.61685
RSW,26.536167,-81.755167
RSX,40.72,-74.02
RTA,36.645211,-6.349458
RTB,16.316814,-86.522961
RTC,17.013625,73.327786
RTD,26.87,-82.27
RTE,55.7,-131.6
RTG,-8.6,120.5
RTI,-10.48,123.4
RTL,43.42,-95.1
RTM,51.956944,4.437222
RTN,36.73,-104.5
RTP,-15.6,141.8
RTS,-32.006667,115.539722
RTW,51.565,46.046667
RTY,-29,138.7
RUA,3.05,30.9
RUE,0.2167,29.45
RUF,-3.633,140.9
RUG,32.38,129.7
RUH,24.95764,46.698776
RUI,33.42,-105.6
